# BinCenter	Content	Error
0.5	1736.95
1.5	343
2.5	270.55
3.5	262.25
4.5	294
5.5	390
6.5	408.9
7.5	462.8
8.5	406.85
9.5	444.95
10.5	426.55
11.5	386.5
12.5	402.2
13.5	398.2
14.5	316.75
15.5	368.3
16.5	361.05
17.5	308.95
18.5	365.65
19.5	343.45
20.5	353.3
21.5	384.05
22.5	366.9
23.5	453.85
24.5	519.25
25.5	558.7
26.5	438.15
27.5	428.95
28.5	425.15
29.5	417.05
30.5	475.75
31.5	428.55
32.5	405.05
33.5	391.1
34.5	411.4
35.5	479.75
36.5	483.65
37.5	546
38.5	536.75
39.5	305.1
40.5	280.4
41.5	270.2
42.5	308.6
43.5	333.45
44.5	391.4
45.5	347
46.5	317.05
47.5	338.25
48.5	321.65
49.5	318.45
50.5	293.2
51.5	288.1
52.5	273.55
53.5	359.6
54.5	349.9
55.5	346.75
56.5	342.35
57.5	384.25
58.5	329.15
59.5	306
60.5	296.55
61.5	298.15
62.5	293.7
63.5	281.5
64.5	321.5
65.5	295.65
66.5	307.45
67.5	324
68.5	318.4
69.5	359.25
70.5	297.15
71.5	363.85
72.5	357.65
73.5	394.1
74.5	283.75
75.5	356.95
76.5	357.4
77.5	308.55
78.5	251.25
79.5	247.45
80.5	279.65
81.5	300.65
82.5	336.4
83.5	345.1
84.5	319.95
85.5	321.4
86.5	341
87.5	380.1
88.5	372
89.5	374
90.5	356.7
91.5	346.8
92.5	327.25
93.5	336.1
94.5	354.1
95.5	349.65
96.5	331.9
97.5	419.85
98.5	476.75
99.5	583.3
100.5	625.25
101.5	834.05
102.5	1062.5
103.5	1274.8
104.5	1394.25
105.5	1461.55
106.5	1465.6
107.5	1338.5
108.5	1170.05
109.5	952.05
110.5	769.7
111.5	712.1
112.5	690
113.5	740.5
114.5	662.65
115.5	616.55
116.5	633.25
117.5	617.95
118.5	644.1
119.5	764.85
120.5	976.65
121.5	1145.05
122.5	1563.25
123.5	2059.4
124.5	2830.95
125.5	3441
126.5	3926.35
127.5	4297.25
128.5	4625
129.5	4760.15
130.5	4581.65
131.5	4328.95
132.5	4062.45
133.5	3480.9
134.5	3074.8
135.5	2393.1
136.5	1981.2
137.5	1586.05
138.5	1254.2
139.5	1066.5
140.5	1110.1
141.5	1030.65
142.5	1096.8
143.5	1100.05
144.5	1197.5
145.5	1340.35
146.5	1478
147.5	1470.9
148.5	1450.45
149.5	1364.6
150.5	1316.75
151.5	1088.65
152.5	929.8
153.5	911.75
154.5	774.6
155.5	848.9
156.5	775.25
157.5	786.05
158.5	819.4
159.5	848.35
160.5	891
161.5	996.1
162.5	1107.45
163.5	1220.1
164.5	1495.45
165.5	1677.45
166.5	2094.25
167.5	2365.8
168.5	2540
169.5	2640.75
170.5	2859.95
171.5	2907.9
172.5	2730.8
173.5	2622.4
174.5	2378.7
175.5	2267.35
176.5	1839.45
177.5	1886.3
178.5	1665.7
179.5	1524.9
180.5	1485.9
181.5	1371.25
182.5	1206.85
183.5	1101.25
184.5	999.2
185.5	979
186.5	812.8
187.5	687.05
188.5	667.4
189.5	668.15
190.5	591.8
191.5	596.55
192.5	469.3
193.5	561.45
194.5	546.35
195.5	633.1
196.5	675.75
197.5	744.6
198.5	781.45
199.5	810.85
200.5	856.9
201.5	812
202.5	815.65
203.5	867.25
204.5	826.8
205.5	747.55
206.5	661.45
207.5	593.5
208.5	561.9
209.5	490.8
210.5	513.95
211.5	436.7
212.5	412.1
213.5	393.4
214.5	407.25
215.5	384.45
216.5	418.6
217.5	443.75
218.5	497
219.5	520.65
220.5	533.85
221.5	661.1
222.5	745.45
223.5	893
224.5	906.4
225.5	1039.7
226.5	1133.8
227.5	1195.4
