0.5	3319.43
1.5	373.34
2.5	299.425
3.5	294.29
4.5	359.225
5.5	425.21
6.5	508.23
7.5	496.605
8.5	491.565
9.5	502.485
10.5	432.71
11.5	420.34
12.5	458.69
13.5	398.82
14.5	347.825
15.5	448.335
16.5	354.875
17.5	421.38
18.5	372.38
19.5	417.4
20.5	418.74
21.5	399.055
22.5	484.495
23.5	576.915
24.5	614.73
25.5	478.615
26.5	482.79
27.5	417.125
28.5	499.25
29.5	481.88
30.5	448.73
31.5	454.765
32.5	460.92
33.5	497.135
34.5	526.53
35.5	687.43
36.5	730.265
37.5	442.595
38.5	392.79
39.5	369.89
40.5	355.92
41.5	415.81
42.5	423.645
43.5	348.995
44.5	346.78
45.5	405.575
46.5	324.435
47.5	316.74
48.5	366.85
49.5	317.69
50.5	338.435
51.5	388.32
52.5	393.26
53.5	384.755
54.5	377.965
55.5	409.025
56.5	342.255
57.5	369.95
58.5	327.02
59.5	322.995
60.5	331.395
61.5	378.135
62.5	338.805
63.5	278.675
64.5	330.585
65.5	370.105
66.5	370.52
67.5	345.21
68.5	394.7
69.5	419.25
70.5	412.865
71.5	392.27
72.5	361.82
73.5	386.945
74.5	317.275
75.5	336.71
76.5	309.63
77.5	300.915
78.5	326.645
79.5	348.85
80.5	361.72
81.5	372.505
82.5	371.59
83.5	395.215
84.5	401.53
85.5	392.32
86.5	340.72
87.5	404.355
88.5	380.805
89.5	401.875
90.5	361.52
91.5	331.925
92.5	430.545
93.5	451.635
94.5	430.505
95.5	529.09
96.5	606.01
97.5	762.85
98.5	944.585
99.5	1170.96
100.5	1240.53
101.5	1355.38
102.5	1412.77
103.5	1297.91
104.5	1272.97
105.5	1130.51
106.5	1003.31
107.5	906.185
108.5	815.725
109.5	731.72
110.5	749.8
111.5	678.095
112.5	691.55
113.5	680.17
114.5	762.285
115.5	877.02
116.5	950.905
117.5	1252.37
118.5	1707.89
119.5	2158.13
120.5	2640.11
121.5	3106.61
122.5	3605.26
123.5	4043.94
124.5	4290.09
125.5	4364.35
126.5	4460.46
127.5	4139.19
128.5	3990.88
129.5	3605.84
130.5	3147.14
131.5	2674.21
132.5	2355.49
133.5	1953.94
134.5	1769.41
135.5	1561.76
136.5	1304.97
137.5	1261.73
138.5	1254.77
139.5	1281.38
140.5	1342.56
141.5	1339.43
142.5	1416.87
143.5	1391.73
144.5	1329.01
145.5	1318.88
146.5	1240.26
147.5	1117.69
148.5	1201.78
149.5	1076.91
150.5	901.59
151.5	882.18
152.5	869.99
153.5	905.15
154.5	961.86
155.5	1010.52
156.5	1078.53
157.5	1192.07
158.5	1403.09
159.5	1505.57
160.5	1780.12
161.5	1980.97
162.5	2302.38
163.5	2565.03
164.5	2657.32
165.5	2807.68
166.5	2774.91
167.5	2934.22
168.5	2571.2
169.5	2517.74
170.5	2288.38
171.5	2098.52
172.5	1889.87
173.5	1741.16
174.5	1558.55
175.5	1423.82
176.5	1411.67
177.5	1272.77
178.5	1091.38
179.5	1096.38
180.5	1042.88
181.5	974.22
182.5	892.775
183.5	839.565
184.5	714.28
185.5	697.87
186.5	634
187.5	678.595
188.5	606.93
189.5	756.02
190.5	766.725
191.5	801.42
192.5	773.345
193.5	870.805
194.5	837.03
195.5	882.325
196.5	900.845
197.5	887.61
198.5	851.9
199.5	774.2
200.5	719.265
201.5	652.61
202.5	526.885
203.5	548.62
204.5	571.125
205.5	450.395
206.5	432.65
207.5	463.395
208.5	519.605
209.5	476.5
210.5	478.145
211.5	514.725
212.5	498.98
213.5	585.35
214.5	669.36
215.5	733.53
216.5	799.54
217.5	932.085
218.5	1029.59
219.5	1122.84
220.5	1158.45
221.5	1174.79
222.5	1265.98
223.5	1335.05
224.5	1323.64
225.5	1431.64
226.5	1259.61
227.5	1349.87
228.5	1194.38
229.5	1288.64
230.5	1185.95
231.5	1200.01
232.5	1180.66
233.5	1070.01
234.5	1086.07
235.5	1034.71
236.5	1043.12
237.5	968.445
238.5	945.975
239.5	910.035
240.5	971.145
241.5	871.49
242.5	828.89
243.5	862.28
244.5	987.64
245.5	935.55
246.5	835.6
247.5	912.29
248.5	934.745
249.5	1233.57
250.5	1355.86
251.5	1558.07
252.5	1685.85
253.5	1973.82
254.5	2111.89
255.5	2410.55
256.5	2632.32
257.5	2752.64
258.5	2836.34
259.5	2682.09
260.5	2775.46
261.5	2577.32
262.5	2357.4
263.5	2082.42
264.5	2055.73
265.5	1625.68
266.5	1419.26
267.5	1267.35
268.5	1018.59
269.5	1045.14
270.5	820.615
271.5	736.7
272.5	686.185
273.5	747.475
274.5	681.225
275.5	586.555
276.5	717.965
277.5	710.895
278.5	639.915
279.5	691.995
280.5	735.905
281.5	726.85
282.5	678.73
283.5	615.34
284.5	618.375
285.5	602.04
286.5	503.91
287.5	524.835
288.5	479.395
289.5	390.23
290.5	402.435
291.5	358.645
292.5	363.175
293.5	351.305
294.5	372.94
295.5	319.92
296.5	308.805
297.5	316.73
298.5	261.24
299.5	188.285
300.5	209.63
301.5	243.405
302.5	197.96
303.5	264.93
304.5	189.955
305.5	233.825
306.5	230.845
307.5	226.865
308.5	219.565
309.5	203.54
310.5	260.185
311.5	234.005
312.5	223.685
313.5	243.735
314.5	211.22
315.5	226.09
316.5	233.725
317.5	196.43
318.5	222.22
319.5	227.54
320.5	190.8
321.5	226.815
322.5	182.07
323.5	197.555
324.5	218.28
325.5	178.785
326.5	172.305
327.5	178.24
328.5	220.405
329.5	188.57
330.5	177.415
331.5	189.41
332.5	180.95
333.5	198.39
334.5	206.51
335.5	147.775
336.5	153.02
337.5	137.425
338.5	148.285
339.5	173.435
340.5	200.115
341.5	206.35
342.5	175.405
343.5	176.29
344.5	174.095
345.5	169.905
346.5	156.64
347.5	139.47
348.5	194.495
349.5	178.655
350.5	181.9
351.5	188.225
352.5	212.475
353.5	192.935
354.5	190.68
355.5	191.15
356.5	151.18
357.5	178.61
358.5	173.845
359.5	148.99
360.5	152.05
361.5	158.205
362.5	177.505
363.5	194.01
364.5	145.395
365.5	182.285
366.5	167.335
367.5	172.435
368.5	196.87
369.5	122.955
370.5	167.38
371.5	165.705
372.5	167.66
373.5	145.35
374.5	211.72
375.5	167.215
376.5	140.825
377.5	145.045
378.5	183.17
379.5	181.585
380.5	183.52
381.5	185.895
382.5	109.535
383.5	120.285
384.5	185.01
385.5	164.51
386.5	113.865
387.5	116.945
388.5	129.235
389.5	122.965
390.5	149.685
391.5	144.04
392.5	148.955
393.5	141.07
394.5	170.065
395.5	186.065
396.5	155.66
397.5	161.725
398.5	186.125
399.5	157.75
400.5	187.06
401.5	180.95
402.5	169.19
403.5	154.515
404.5	206.33
405.5	173.79
406.5	184.965
407.5	153.42
