0.5	275.756
1.5	275.747
2.5	7.41407e-07
3.5	3.63154e-07
4.5	2.17614
5.5	4.58146
6.5	9.69429
7.5	7.06208
8.5	7.29643
9.5	4.55873
10.5	7.74482
11.5	8.33551
12.5	8.2764
13.5	9.90257
14.5	13.9154
15.5	12.8498
16.5	11.4893
17.5	9.45168
18.5	14.3495
19.5	17.1355
20.5	18.1091
21.5	20.7275
22.5	20.656
23.5	20.5524
24.5	16.8439
25.5	16.9194
26.5	17.7097
27.5	20.9471
28.5	21.2634
29.5	18.702
30.5	14.0733
31.5	11.8349
32.5	10.6656
33.5	12.2116
34.5	8.57266
35.5	7.12803
36.5	10.9542
37.5	17.5546
38.5	15.7035
39.5	32.2684
40.5	35.6057
41.5	39.0321
42.5	38.8086
43.5	32.1814
44.5	25.2919
45.5	21.1217
46.5	21.4522
47.5	15.8114
48.5	19.3173
49.5	20.9154
50.5	21.7173
51.5	22.5778
52.5	26.2551
53.5	26.5315
54.5	27.7491
55.5	26.9587
56.5	25.3472
57.5	24.9368
58.5	22.8839
59.5	21.5564
60.5	23.8034
61.5	23.9548
62.5	22.4851
63.5	21.7017
64.5	19.884
65.5	16.9738
66.5	16.5965
67.5	16.3103
68.5	16.5147
69.5	16.8382
70.5	18.6335
71.5	18.4758
72.5	20.2999
73.5	20.7168
74.5	22.6701
75.5	23.2791
76.5	23.5554
77.5	23.5342
78.5	22.8918
79.5	18.9094
80.5	18.9772
81.5	19.9228
82.5	20.6897
83.5	20.5823
84.5	23.8843
85.5	21.4509
86.5	20.1782
87.5	19.794
88.5	19.837
89.5	28.0021
90.5	25.1602
91.5	26.2767
92.5	29.9256
93.5	29.6535
94.5	32.2029
95.5	36.2602
96.5	43.4972
97.5	51.84
98.5	58.5448
99.5	58.71
100.5	61.4319
101.5	63.2231
102.5	60.0658
103.5	57.0499
104.5	53.6534
105.5	50.9836
106.5	46.368
107.5	42.4127
108.5	40.0952
109.5	42.019
110.5	41.2665
111.5	37.4939
112.5	36.1229
113.5	43.4881
114.5	49.7354
115.5	57.7544
116.5	65.0839
117.5	78.6936
118.5	92.0851
